"cell_id","cell","alpha_true","n","n_iter","burnin","rep","x_a","x_g","delta_post","mu_ratio","method","status","ks","w1","mean","var","ci_low","ci_high","cover","ess","ess_per_iter","ess_per_sec","acf1","acf10","runtime_sec","accept_rate","avg_evals","pig_N","n_save","message"
1,"low-shape",0.1,100,20000,4000,4,0.0536004709573572,1.14401370585374e-05,100,4685.29972002012,"P-IG Gibbs","ok",0.00789706514890393,0.000118269331904289,0.0980664961674675,0.000105289385577546,0.0790737156836796,0.119052724834591,TRUE,13422.1422492331,0.671107112461653,650.014153190617,0.0875852362191899,0.0115413393571656,20.649,NA,NA,200,16000,""
1,"low-shape",0.1,100,5000,1000,3,0.0536004709573572,1.14401370585374e-05,100,4685.29972002012,"P-IG Gibbs","ok",0.0144106587007293,0.000183167892826865,0.0980424584381098,0.000104210889987081,0.0788677902979587,0.118643113740094,TRUE,3311.37397689699,0.662274795379397,527.037080518381,0.0940616442790614,-0.0132071401223665,6.283,NA,NA,200,4000,""
1,"low-shape",0.1,100,100000,20000,1,0.0536004709573572,1.14401370585374e-05,100,4685.29972002012,"P-IG Gibbs","ok",0.00327784534969788,4.95280348314687e-05,0.0980738277551925,0.000103823796383844,0.0790787336854361,0.119119250052724,TRUE,66901.8477036652,0.669018477036653,725.939384147671,0.0891564105291568,0.00244450079625876,92.159,NA,NA,200,80000,""
1,"low-shape",0.1,100,100000,20000,4,0.0536004709573572,1.14401370585374e-05,100,4685.29972002012,"P-IG Gibbs","ok",0.00386752305992205,4.59517618436208e-05,0.0981322074834065,0.000103106889936579,0.0792860810009978,0.118861811312325,TRUE,66825.2095183331,0.668252095183331,724.000103123869,0.0897249201170967,0.0011939338980566,92.3,NA,NA,200,80000,""
1,"low-shape",0.1,100,20000,4000,3,0.0536004709573572,1.14401370585374e-05,100,4685.29972002012,"P-IG Gibbs","ok",0.00399491352373377,6.10125101883054e-05,0.0981406946986153,0.000104347361605627,0.0792004186925259,0.119308267533356,TRUE,13022.3638443777,0.651118192218884,614.088646815886,0.102567064576667,0.000488060439535767,21.206,NA,NA,200,16000,""
1,"low-shape",0.1,100,5000,1000,2,0.0536004709573572,1.14401370585374e-05,100,4685.29972002012,"P-IG Gibbs","ok",0.00926463890862705,0.000184330919094092,0.0981803000713856,0.000107193051412138,0.0785285237167231,0.119273028466674,TRUE,3064.55043790965,0.61291008758193,483.901853451706,0.0812654415215797,0.0477353752711102,6.333,NA,NA,200,4000,""
1,"low-shape",0.1,100,100000,20000,3,0.0536004709573572,1.14401370585374e-05,100,4685.29972002012,"P-IG Gibbs","ok",0.00370338526893593,5.14561126904578e-05,0.098132266203804,0.000102897290235518,0.0791676680776393,0.11900059628594,TRUE,66067.0079314031,0.660670079314031,726.035011389421,0.0953814802950731,0.000910788533220043,90.997,NA,NA,200,80000,""
1,"low-shape",0.1,100,20000,4000,2,0.0536004709573572,1.14401370585374e-05,100,4685.29972002012,"P-IG Gibbs","ok",0.011492446486258,0.000177553349231423,0.0979444440149338,0.000101888088207313,0.0793699837294117,0.118842622474075,TRUE,13232.7495959046,0.661637479795231,628.037474888687,0.0946317064748622,0.0187073663019368,21.07,NA,NA,200,16000,""
2,"moderate-shape",5,50,5000,1000,2,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0634943489527664,0.137983431468431,6.70477865664789,2.04588412041359,4.2264265812549,9.72994462240474,TRUE,49.7301913502833,0.00994603827005666,10.9998211347674,0.975434177101734,0.755058783913855,4.521,NA,NA,200,4000,""
2,"moderate-shape",5,50,20000,4000,2,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0197238675022855,0.0410728920046003,6.71481192849945,1.6726210723474,4.50673197283988,9.53440254555709,TRUE,244.622227656862,0.0122311113828431,16.1648204359256,0.969880827666425,0.745588857043452,15.133,NA,NA,200,16000,""
2,"moderate-shape",5,50,5000,1000,1,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0470953446190233,0.0918313206628945,6.83389003963023,1.4994646849681,4.69618984234668,9.4941240796503,TRUE,67.3783820389232,0.0134756764077846,14.3327764388265,0.966860739531778,0.701597234747442,4.70099999999999,NA,NA,200,4000,""
2,"moderate-shape",5,50,5000,1000,4,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0451649342400398,0.116669276613857,6.86046028588266,1.79737078779367,4.44094483568565,9.74236050448469,TRUE,58.3560937641964,0.0116712187528393,12.7973889833764,0.971234421622258,0.742696477262198,4.56,NA,NA,200,4000,""
2,"moderate-shape",5,50,100000,20000,2,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0143375271705369,0.0499778690553516,6.79575192375436,1.63999912598566,4.54621591271954,9.57494268674333,TRUE,1237.44526416329,0.0123744526416329,18.6525167188702,0.969534726431472,0.733842261956225,66.342,NA,NA,200,80000,""
2,"moderate-shape",5,50,20000,4000,1,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0208750142117624,0.0601917180317594,6.70719260903152,1.49745076228923,4.5762132592529,9.39252270591233,TRUE,269.136465073461,0.013456823253673,16.5307084990763,0.966912440563142,0.709728841526923,16.281,NA,NA,200,16000,""
2,"moderate-shape",5,50,20000,4000,4,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0520991312399201,0.112953377751631,6.65532312089488,1.79077159055986,4.37445639738316,9.53128391639168,TRUE,208.086811566319,0.0104043405783159,12.7371495113129,0.97236524651075,0.762943674509607,16.337,NA,NA,200,16000,""
2,"moderate-shape",5,50,5000,1000,3,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0468079252975963,0.101341488748205,6.77352519257093,1.34143810643864,4.73659521558588,9.28226432497885,TRUE,75.0667952791967,0.0150133590558393,14.8735477073899,0.963148959671593,0.689882435989456,5.047,NA,NA,200,4000,""
2,"moderate-shape",5,50,100000,20000,1,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.00317075053071625,0.00527513673943691,6.74513261835636,1.63315254923282,4.46049927006024,9.48862599806711,TRUE,1248.7401998509,0.012487401998509,18.8301495845784,0.969260924747657,0.736725390208104,66.316,NA,NA,200,80000,""
2,"moderate-shape",5,50,100000,20000,4,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0180344651655974,0.0508536802641452,6.69593207619524,1.55789831494817,4.44460151555943,9.35273478727122,TRUE,1326.63727710228,0.0132663727710228,19.9536335033282,0.968228411914774,0.719593079587229,66.486,NA,NA,200,80000,""
2,"moderate-shape",5,50,20000,4000,3,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.0216611114642592,0.057553765882683,6.79358750095311,1.5822437809736,4.52352184037505,9.41005206477598,TRUE,261.712243798312,0.0130856121899156,16.1063600097429,0.967810481991139,0.726135131821553,16.249,NA,NA,200,16000,""
2,"moderate-shape",5,50,100000,20000,3,5.17628762783593,4.7762061872935,50,1.08376552955498,"P-IG Gibbs","ok",0.00823796064725102,0.0292227488669284,6.77567578031432,1.72327843585631,4.50033519129631,9.61245676465991,TRUE,1147.4013122363,0.011474013122363,17.2523390355347,0.970801037282405,0.750123926668511,66.507,NA,NA,200,80000,""
3,"high-shape-large-n",20,500,20000,4000,3,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.0986937822079024,0.306040024146367,19.5150588223775,1.69322602886943,17.2418777333258,22.2496168281348,TRUE,54.2094420663245,0.00271047210331623,0.652512603412751,0.993587907135349,0.933812255994521,83.078,NA,NA,200,16000,""
3,"high-shape-large-n",20,500,5000,1000,2,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.148357491908728,0.412069677655722,18.8006332796913,1.25349364763148,16.8094713107776,20.9299524553614,TRUE,17.4989215157543,0.00349978430315086,0.741448307942642,0.99128647961961,0.913748082608217,23.601,NA,NA,200,4000,""
3,"high-shape-large-n",20,500,100000,20000,3,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.00671249088729786,0.0202040623603784,19.2136085245492,1.42676501873883,16.9870924321841,21.7180111056245,TRUE,298.830518964642,0.00298830518964642,0.720997806741756,0.992556946630313,0.92839603729686,414.468,NA,NA,200,80000,""
3,"high-shape-large-n",20,500,20000,4000,2,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.0976031386285606,0.279124970206991,19.4488277934287,1.50784710469192,16.565006565724,21.654705684408,TRUE,58.3650601832007,0.00291825300916004,0.703303652176856,0.992730431152106,0.931072074797925,82.987,NA,NA,200,16000,""
3,"high-shape-large-n",20,500,5000,1000,1,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.0301030290513338,0.0707617477588969,19.18635955067,1.54114125232858,16.4499819416523,21.7690612907161,TRUE,15.7765693209698,0.00315531386419396,0.66875373324445,0.992140748043527,0.926620862168536,23.591,NA,NA,200,4000,""
3,"high-shape-large-n",20,500,5000,1000,4,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.207776852701518,0.48486810627146,19.6930724760867,1.0172615356128,17.9269942689113,22.0479399684141,TRUE,22.0818763878019,0.00441637527756038,0.936466343842319,0.989016946961119,0.892322933407166,23.58,NA,NA,200,4000,""
3,"high-shape-large-n",20,500,100000,20000,2,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.0209235166385675,0.0608214324293204,19.2131482977287,1.28643382333894,17.0506498599488,21.5190567310831,TRUE,329.927023900558,0.00329927023900558,0.797217876854685,0.991785598633633,0.921665600109995,413.848,NA,NA,200,80000,""
3,"high-shape-large-n",20,500,20000,4000,1,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.112047056812002,0.254646631757568,18.9600234092403,1.3973214253771,16.8927854071153,21.5890540479263,TRUE,60.0458740380307,0.00300229370190153,0.723435549427485,0.992521862787774,0.930014001688071,83.001,NA,NA,200,16000,""
3,"high-shape-large-n",20,500,20000,4000,4,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.1165840063192,0.339721764246937,19.5488648096875,1.50008757958996,17.2088569230059,22.2387140361215,TRUE,59.2754399894408,0.00296377199947204,0.649935746907312,0.992789858223673,0.927610099572195,91.2020000000001,NA,NA,200,16000,""
3,"high-shape-large-n",20,500,5000,1000,3,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.174294021196408,0.49114245867348,19.6948461844244,1.6204685528349,17.1245551391842,21.9834008276928,TRUE,13.9119533298605,0.00278239066597209,0.583873476722226,0.993066404467093,0.935222380660064,23.827,NA,NA,200,4000,""
3,"high-shape-large-n",20,500,100000,20000,1,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.0161909414698151,0.0383925744289902,19.2025974401032,1.38267663960072,17.0911588234571,21.6594195668414,TRUE,308.314755345287,0.00308314755345287,0.66133723012123,0.992321627081351,0.925405697508366,466.199,NA,NA,200,80000,""
3,"high-shape-large-n",20,500,100000,20000,4,19.7471401368752,19.2324313618892,500,1.02676254319077,"P-IG Gibbs","ok",0.0218040535589361,0.0628656400455722,19.2716872447861,1.47182822352432,16.9794397350211,21.7136698158053,TRUE,291.411068413798,0.00291411068413798,0.624849515221387,0.992741074193511,0.929887448670278,466.37,NA,NA,200,80000,""
