"task_id","suite","scenario","rep","alpha_true","n","prior_delta","prior_center","fixed_stats","x_a","x_g","delta_post","mu_ratio","truth_mode","method","status","ks","w1","mean","var","ci_low","ci_high","cover","ess","ess_per_iter","ess_per_sec","acf1","acf10","runtime_sec","accept_rate","avg_evals","pig_N","n_save","message"
10,"main","alpha=2, n=10",1,2,10,0,NA,FALSE,2.44714460474924,1.99199509859569,10,1.22848927011639,3.27974360336933,"Numerical grid","ok",0,0,3.29735784137072,1.54045117608825,1.34863317946065,6.15043347125308,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
10,"main","alpha=2, n=10",1,2,10,0,NA,FALSE,2.44714460474924,1.99199509859569,10,1.22848927011639,3.27974360336933,"P-IG Gibbs","ok",0.999874995426051,3.22584830289082,0.070635667985796,0.000262787446478061,0.0411150731429126,0.104693637827699,FALSE,3709.81209283367,0.741962418566734,6407.27477173346,0.0375139078501438,0.00478060131435801,0.579,NA,NA,200,4000,""
11,"main","alpha=5, n=10",1,5,10,0,NA,FALSE,4.71847046256575,3.83807692947723,10,1.22938402467312,3.26858555978328,"Numerical grid","ok",0,0,3.28618164917944,1.52964593511336,1.34428267056237,6.12922059421262,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
11,"main","alpha=5, n=10",1,5,10,0,NA,FALSE,4.71847046256575,3.83807692947723,10,1.22938402467312,3.26858555978328,"P-IG Gibbs","ok",0.999874997761539,3.21436097155653,0.0709497762356152,0.000251757842279796,0.0417646854925689,0.103867328392618,FALSE,3400.15292505572,0.680030585011144,6238.81270652426,0.0483794662399274,-0.0134660782770404,0.545,NA,NA,200,4000,""
12,"main","alpha=20, n=10",1,20,10,0,NA,FALSE,19.2872436641842,19.0547135857676,10,1.01220328384208,53.7145759979642,"Numerical grid","ok",0,0,53.7380804832168,441.81253348903,20.7904016327324,102.086764941503,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
12,"main","alpha=20, n=10",1,20,10,0,NA,FALSE,19.2872436641842,19.0547135857676,10,1.01220328384208,53.7145759979642,"P-IG Gibbs","ok",0.999875,53.6509180244829,0.0715389021305332,0.000253882386938264,0.0428146759097388,0.104848297408644,FALSE,4005.60760312373,0.801121520624746,7140.12050467688,0.0476203995068118,0.0198428980164297,0.561,NA,NA,200,4000,""
13,"main","alpha=0.1, n=50",1,0.1,50,0,NA,FALSE,0.18230708063303,2.25795822862134e-05,50,8073.97932885334,0.0942351291881256,"Numerical grid","ok",0,0,0.0943081926678581,0.000187643070201943,0.0694520811414151,0.123042219032712,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
13,"main","alpha=0.1, n=50",1,0.1,50,0,NA,FALSE,0.18230708063303,2.25795822862134e-05,50,8073.97932885334,0.0942351291881256,"P-IG Gibbs","ok",0.987525823608246,0.0452963388908309,0.0490022001133206,3.29141685549667e-05,0.0383215236276166,0.0611667734524665,FALSE,4000,0.8,2421.30750605327,0.01598879807727,-0.0111698291752841,1.652,NA,NA,200,4000,""
14,"main","alpha=0.5, n=50",1,0.5,50,0,NA,FALSE,0.473998338266905,0.176629829683844,50,2.68356901614711,0.649125219792647,"Numerical grid","ok",0,0,0.650737790174402,0.0116021800697457,0.458456388753257,0.879518901132326,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
14,"main","alpha=0.5, n=50",1,0.5,50,0,NA,FALSE,0.473998338266905,0.176629829683844,50,2.68356901614711,0.649125219792647,"P-IG Gibbs","ok",0.999875,0.584700721194717,0.0659536432424581,4.85897740337149e-05,0.0522084309744275,0.0801007988642804,FALSE,3648.72700550353,0.729745401100706,2214.03337712593,0.068429332153147,-0.00775045159247173,1.648,NA,NA,200,4000,""
15,"main","alpha=1, n=50",1,1,50,0,NA,FALSE,1.04814712043344,0.638916376684497,50,1.64050751973607,1.2029337414964,"Numerical grid","ok",0,0,1.20586519155812,0.0442869599170253,0.831926199845294,1.65430744607244,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
15,"main","alpha=1, n=50",1,1,50,0,NA,FALSE,1.04814712043344,0.638916376684497,50,1.64050751973607,1.2029337414964,"P-IG Gibbs","ok",0.999875,1.13876772447543,0.0669424895142434,5.20949505669792e-05,0.0531377023583073,0.0816932989423526,FALSE,3431.51025946646,0.686302051893292,1838.96584108599,0.0763728855425558,0.0094351989529953,1.866,NA,NA,200,4000,""
16,"main","alpha=2, n=50",1,2,50,0,NA,FALSE,1.88665520429056,1.40133935806658,50,1.34632285422538,1.92428125840915,"Numerical grid","ok",0,0,1.92822071740452,0.121017943648422,1.31130955877248,2.67052129438419,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
16,"main","alpha=2, n=50",1,2,50,0,NA,FALSE,1.88665520429056,1.40133935806658,50,1.34632285422538,1.92428125840915,"P-IG Gibbs","ok",0.999875,1.86026288593367,0.0677096608191548,5.36280011184469e-05,0.0538645000065998,0.0820500219704353,FALSE,3687.5591583391,0.73751183166782,1997.59434362898,0.0405175573770771,-0.00751826647715339,1.846,NA,NA,200,4000,""
