"suite","scenario","alpha_true","n","prior_delta","prior_center","method","pig_N","reps","ks_mean","ks_se","w1_mean","w1_se","ess_iter_median","ess_sec_median","acf1_mean","acf10_mean","coverage","runtime_median","runtime_p90","mean_error"
"main","alpha=5, n=50",5,50,0,NA,"P-IG Gibbs",200,2,0.999875,0,6.20709679805264,1.76128646611822,0.70474004423478,1565.54291932757,0.063360208746719,-0.0137970503060455,0,2.251,2.2566,-4.93181596114449
"main","alpha=5, n=500",5,500,0,NA,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,-0.054056880901395
"main","alpha=5, n=500",5,500,0,NA,"P-IG Gibbs",200,2,0.999875,0,4.87824317203324,0.0382372225939096,0.697655675244625,191.780041011097,0.0682183741964548,-0.0157853693051906,0,18.189,18.1954,-4.93254941285199
"prior","delta=0.5, center=0.5",2,30,0.5,0.5,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.38791464593126
"prior","delta=0.5, center=10",2,30,0.5,10,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,-0.0519788343064751
"prior","delta=0.5, center=2",2,30,0.5,2,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.236268721771725
"prior","delta=10, center=0.5",2,30,10,0.5,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,0,NA,NA,-1.054182796347
"prior","delta=10, center=0.5",2,30,10,0.5,"P-IG Gibbs",200,2,0.999875,0,0.878646344082592,0.0089661590844905,0.706228005530087,2548.51839875194,0.0781640338452678,-0.0119336607004148,0,1.388,1.42,-1.93295132931243
"prior","delta=10, center=10",2,30,10,10,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,0,NA,NA,-0.949930336991555
"prior","delta=10, center=10",2,30,10,10,"P-IG Gibbs",200,2,0.999875,0,0.982884647019072,0.0296304421205885,0.727454830833332,2125.53867392163,0.0473751933908607,-0.00274455455973815,0,1.78749999999999,2.08629999999999,-1.93295070724884
"prior","delta=10, center=2",2,30,10,2,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.24949887943165
"prior","delta=10, center=2",2,30,10,2,"P-IG Gibbs",200,2,0.999875,0,2.18121396427305,0.105631421307365,0.772709066341807,2858.2001780938,0.0648213228802885,-0.00081887088071904,0,1.3515,1.3543,-1.93200664934449
"prior","delta=2.5, center=0.5",2,30,2.5,0.5,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,-0.04055452193541
"prior","delta=2.5, center=10",2,30,2.5,10,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,0,NA,NA,-0.80389554772568
"prior","delta=2.5, center=2",2,30,2.5,2,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.323662616150795
"prior","delta=50, center=0.5",2,30,50,0.5,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,0,NA,NA,-1.42565007607389
"prior","delta=50, center=0.5",2,30,50,0.5,"P-IG Gibbs",200,2,0.999875,0,0.509041102674938,0.0104835034193475,0.7020912455468,1325.81820819557,0.0655223119478764,-0.00016593720174291,0,2.6505,2.6861,-1.9347497637373
"prior","delta=50, center=10",2,30,50,10,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,-0.24883029664105
"prior","delta=50, center=10",2,30,50,10,"P-IG Gibbs",200,2,0.999875,0,1.68357626184973,0.163465523182305,0.686843657875184,1070.50927486067,0.060573816134114,0.000655567666360201,0,3.363,3.8934,-1.9325858016198
"prior","delta=50, center=2",2,30,50,2,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.29047084012857
"prior","delta=50, center=2",2,30,50,2,"P-IG Gibbs",200,2,0.999875,0,2.22273561979306,0.12231520460472,0.766746927665299,1461.48966937008,0.0695032138638093,0.00363150174843472,0,2.624,2.6384,-1.93249935134999
"truncation","alpha=0.1, n=10",0.1,10,0,NA,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,0.5,NA,NA,0.088901880389046
"truncation","alpha=0.1, n=10",0.1,10,0,NA,"P-IG Gibbs N=100",100,2,0.773661909931732,0.180673541066906,0.113814025502822,0.0741372664049621,0.67204504408292,9684.00622912675,0.050974059836319,0.00657186306214474,1,0.357999999999997,0.401199999999999,-0.0249567613117187
"truncation","alpha=0.1, n=10",0.1,10,0,NA,"P-IG Gibbs N=1000",1000,2,0.991169827154976,0.00863884797532049,0.159785477564859,0.0839345821420555,0.793276136544778,1721.0200340165,0.025873289939049,-0.00012613662419523,0,2.304,2.3256,-0.0709282133737559
"truncation","alpha=0.1, n=10",0.1,10,0,NA,"P-IG Gibbs N=200",200,2,0.882687529025692,0.106595125290934,0.131187297678403,0.0792513568366329,0.738219222060984,6074.90661770088,0.0403485462780127,-0.00733243103218879,0,0.608,0.631999999999998,-0.0423300334872994
"truncation","alpha=0.1, n=10",0.1,10,0,NA,"P-IG Gibbs N=50",50,2,0.633948908447324,0.232041213132693,0.0937011468895665,0.0659653255442994,0.716593342258743,11829.2672534143,0.0554437125677995,0.0209909767568248,1,0.309999999999995,0.353999999999995,-0.00484388269846276
"truncation","alpha=0.1, n=10",0.1,10,0,NA,"P-IG Gibbs N=500",500,2,0.967320437851347,0.0320027421193425,0.149249066195061,0.0826827846609751,0.8,3030.08586363045,0.0143976909265897,0.016099718791267,0,1.353,1.5218,-0.0603918020039572
"truncation","alpha=0.1, n=50",0.1,50,0,NA,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.00593522841306549
"truncation","alpha=0.1, n=50",0.1,50,0,NA,"P-IG Gibbs N=100",100,2,0.939733301682271,0.013752425570954,0.0422707475355983,0.00307007481145765,0.694091360538751,2887.34498300471,0.0404781689118592,0.00610173271837997,0,1.21,1.2444,-0.0363463661052311
"truncation","alpha=0.1, n=50",0.1,50,0,NA,"P-IG Gibbs N=1000",1000,2,0.999874995466969,4.12099898650098e-09,0.0786687352845789,0.00384673007491915,0.766177277632526,421.917964223253,0.02851706593507,0.00125136397562405,0,9.078,9.1124,-0.0727443538542116
"truncation","alpha=0.1, n=50",0.1,50,0,NA,"P-IG Gibbs N=200",200,2,0.993785824041564,0.00214774830445447,0.0547037885428859,0.0034985908503674,0.73380702768226,1470.45031407898,0.0447399507326992,-0.010991406742673,0,2.518,2.674,-0.0487794071125186
"truncation","alpha=0.1, n=50",0.1,50,0,NA,"P-IG Gibbs N=50",50,2,0.765370168583742,0.0219075192088795,0.0295767131370787,0.0023857942985259,0.70044390107255,5249.52317927318,0.0961828960117701,0.0032517133080439,0,0.668,0.686400000000002,-0.0236523317067114
"truncation","alpha=0.1, n=50",0.1,50,0,NA,"P-IG Gibbs N=500",500,2,0.999868719164868,4.7148665719976e-06,0.0696789556570186,0.00380652016030825,0.732134936781329,737.017610886914,0.0442054190155583,0.0119447533317222,0,4.998,5.3388,-0.0637545742266513
"truncation","alpha=2, n=10",2,10,0,NA,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.782582477490945
"truncation","alpha=2, n=10",2,10,0,NA,"P-IG Gibbs N=100",100,2,0.999874836883047,1.32591462032039e-07,2.68230948334165,0.466237318619715,0.731498678743832,11760.4427974924,0.072627554988136,0.0107557483803431,0,0.311,0.314199999999998,-1.90046408188245
"truncation","alpha=2, n=10",2,10,0,NA,"P-IG Gibbs N=1000",1000,2,0.999874999996722,2.84100520940687e-12,2.75011924025686,0.46673390618954,0.8,1678.21325735666,0.0151544417417155,-0.0081105289078298,0,2.3835,2.3879,-1.96827383879766
"truncation","alpha=2, n=10",2,10,0,NA,"P-IG Gibbs N=200",200,2,0.999874991031396,6.865600477024e-09,2.71113974675318,0.46674720186357,0.720677880737206,6511.25104688022,0.052038675833819,-0.0176836958972226,0,0.555499999999999,0.582299999999999,-1.92929434529398
"truncation","alpha=2, n=10",2,10,0,NA,"P-IG Gibbs N=50",50,2,0.999871145411108,3.20175787454913e-06,2.63969691830961,0.466216420512325,0.65151204215042,14430.1047456967,0.102275198659259,0.0129805134436648,0,0.229,0.248999999999998,-1.85785151685041
"truncation","alpha=2, n=10",2,10,0,NA,"P-IG Gibbs N=500",500,2,0.999874999894542,8.06625322091938e-11,2.73684033715199,0.46673599683697,0.782246310868696,2960.31655304932,0.0140100727470996,0.01217714300787,0,1.326,1.4028,-1.95499493569279
"truncation","alpha=2, n=50",2,50,0,NA,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.40132081302052
"truncation","alpha=2, n=50",2,50,0,NA,"P-IG Gibbs N=100",100,2,0.999875,0,2.30567907277733,0.18946161735634,0.733198010616758,2841.09900092406,0.0741488643229861,0.00911339185056246,0,1.3055,1.3915,-1.90466747927236
"truncation","alpha=2, n=50",2,50,0,NA,"P-IG Gibbs N=1000",1000,2,0.999875,0,2.3701720822334,0.189586774071245,0.77706510696224,424.73249605329,0.0361272511273283,-0.002648276651164,0,9.14799999999999,9.15439999999999,-1.96916048872844
"truncation","alpha=2, n=50",2,50,0,NA,"P-IG Gibbs N=200",200,2,0.999875,0,2.33310701962687,0.189535198068965,0.715336591626746,1470.71939897157,0.0557528157854767,-0.00391394256123612,0,2.437,2.52099999999999,-1.93209542612189
"truncation","alpha=2, n=50",2,50,0,NA,"P-IG Gibbs N=50",50,2,0.999875,0,2.26637190579775,0.18931846487338,0.637828036788828,4564.98083019368,0.112800056513985,-0.00901061358257867,0,0.699000000000001,0.707000000000003,-1.86536031229277
"truncation","alpha=2, n=50",2,50,0,NA,"P-IG Gibbs N=500",500,2,0.999875,0,2.35761166680657,0.189422541055315,0.749429001621502,762.471699451213,0.0325536642281487,-0.00790793384700484,0,4.968,5.356,-1.9566000733016
"truncation","alpha=20, n=10",20,10,0,NA,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,0.5,NA,NA,32.3645691781169
"truncation","alpha=20, n=10",20,10,0,NA,"P-IG Gibbs N=100",100,2,0.999874999999777,2.22988301405491e-13,52.2485917002564,33.0170135296612,0.70592436127702,10450.8038680805,0.0642106952062877,-0.0131053357368904,0,0.338499999999996,0.364499999999995,-19.8990051125137
"truncation","alpha=20, n=10",20,10,0,NA,"P-IG Gibbs N=1000",1000,2,0.999875,0,52.3175958838593,33.017094003493,0.8,1751.73399418748,0.00727048041102005,-0.0196118868144022,0,2.2835,2.2919,-19.9680092961165
"truncation","alpha=20, n=10",20,10,0,NA,"P-IG Gibbs N=200",200,2,0.999874999999992,7.99360577730113e-15,52.2780616716664,33.0172528064744,0.722681273863609,6501.36416416243,0.0719592024763392,-0.00582648672085799,0,0.555500000000002,0.567900000000004,-19.9284750839236
"truncation","alpha=20, n=10",20,10,0,NA,"P-IG Gibbs N=50",50,2,0.999874999988366,1.16339715640282e-11,52.2053224450241,33.0170607412793,0.655102521714741,13517.1960836495,0.0995710722404861,-0.0125394515991905,0,0.244999999999997,0.2634,-19.8557358572814
"truncation","alpha=20, n=10",20,10,0,NA,"P-IG Gibbs N=500",500,2,0.999875,0,52.3043411754844,33.0172310914867,0.777219177493534,2935.57700026392,0.0236863249461838,0.0061467961118357,0,1.3345,1.4469,-19.9547545877416
"truncation","alpha=20, n=50",20,50,0,NA,"Numerical grid",NA,2,0,0,0,0,NA,NA,NA,NA,1,NA,NA,3.39586807239825
"truncation","alpha=20, n=50",20,50,0,NA,"P-IG Gibbs N=100",100,2,0.999875,0,23.2965646073475,3.46678698697095,0.70600109725581,3251.61243388701,0.0622922452033064,0.0021549356729031,0,1.107,1.2294,-19.9037151519945
"truncation","alpha=20, n=50",20,50,0,NA,"P-IG Gibbs N=1000",1000,2,0.999875,0,23.3619056325686,3.467033768874,0.739916629720802,444.91395522839,0.0182044561582604,-0.023720604630968,0,8.356,8.90800000000001,-19.9690561772155
"truncation","alpha=20, n=50",20,50,0,NA,"P-IG Gibbs N=200",200,2,0.999875,0,23.3244616666932,3.46714376222235,0.712102742035517,1699.28809108797,0.0360063600631046,4.7572398373855e-05,0,2.162,2.4404,-19.9316122113401
"truncation","alpha=20, n=50",20,50,0,NA,"P-IG Gibbs N=50",50,2,0.999875,0,23.2554073050844,3.4670578520826,0.632040004971488,4899.91636593438,0.133811997741517,0.00107432430518695,0,0.646000000000001,0.665200000000002,-19.8625578497313
"truncation","alpha=20, n=50",20,50,0,NA,"P-IG Gibbs N=500",500,2,0.999875,0,23.3492834219305,3.46698415669115,0.774273823603192,869.233232876485,0.0165386472410065,0.0243262131065763,0,4.614,5.2452,-19.9564339665773
