"suite","scenario","alpha_true","n","prior_delta","prior_center","method","pig_N","reps","ks_mean","ks_se","w1_mean","w1_se","ess_iter_median","ess_sec_median","acf1_mean","acf10_mean","coverage","runtime_median","runtime_p90","mean_error"
"main","alpha=2, n=10",2,10,0,NA,"P-IG Gibbs",200,200,0.0346302483378529,0.0017373758464252,0.12203969598625,0.0156343286008479,0.0449023138134311,104.692902423186,0.880816154904323,0.347404062991633,0.84,2.24449999999979,2.47519999999992,1.61659305492405
"main","alpha=2, n=50",2,50,0,NA,"Numerical grid",NA,200,0,0,0,0,NA,NA,NA,NA,0.935,NA,NA,0.166140921752285
"main","alpha=2, n=50",2,50,0,NA,"P-IG Gibbs",200,200,0.0281097422620501,0.000986059787906959,0.0226926105619517,0.00108587833105783,0.0617766581593965,78.8101000884155,0.853792143002714,0.217296804215749,0.91,3.9079999999999,4.19399999999997,0.165920801839891
"main","alpha=2, n=500",2,500,0,NA,"Numerical grid",NA,200,0,0,0,0,NA,NA,NA,NA,0.945,NA,NA,0.0306890239038263
"main","alpha=2, n=500",2,500,0,NA,"P-IG Gibbs",200,200,0.0275098489538025,0.000882035791266761,0.00640422822694136,0.000237252912054223,0.0619013449792055,16.9570983274303,0.855707648641984,0.211732083768237,0.955,18.3309999999999,19.2970000000003,0.0302978197373973
"main","alpha=20, n=10",20,10,0,NA,"Numerical grid",NA,200,0,0,0,0,NA,NA,NA,NA,0.81,NA,NA,17.2018153524774
"main","alpha=20, n=10",20,10,0,NA,"P-IG Gibbs",200,200,0.147237583787646,0.00726395568895295,5.37842952439035,0.476219209476011,0.00254767563406341,5.8221492893975,0.992795560051467,0.93119050971638,0.77,2.29400000000001,2.67230000000045,17.1019219064696
"main","alpha=20, n=50",20,50,0,NA,"Numerical grid",NA,200,0,0,0,0,NA,NA,NA,NA,0.94,NA,NA,2.11247909687231
"main","alpha=20, n=50",20,50,0,NA,"P-IG Gibbs",200,200,0.113734857035622,0.00444301391423133,1.05241516037769,0.0526745854385933,0.00326539649035185,4.01235125146738,0.991668489303108,0.920093923339362,0.9,4.09100000000012,4.32819999999983,2.0162762570099
"main","alpha=20, n=500",20,500,0,NA,"Numerical grid",NA,200,0,0,0,0,NA,NA,NA,NA,0.945,NA,NA,0.216306129429489
"main","alpha=20, n=500",20,500,0,NA,"P-IG Gibbs",200,200,0.113431048056486,0.00435848059949457,0.305935002184623,0.0125497618741019,0.00323884116070334,0.847841094273222,0.991648392389654,0.919301398663669,0.925,19.0964999999999,20.0098,0.167935839769792
"main","alpha=5, n=10",5,10,0,NA,"Numerical grid",NA,200,0,0,0,0,NA,NA,NA,NA,0.83,NA,NA,3.95888874902476
"main","alpha=5, n=10",5,10,0,NA,"P-IG Gibbs",200,200,0.0560600440950653,0.00208943340416068,0.468431062921207,0.0400671620677966,0.0127835581647744,28.8056566982393,0.965446528199575,0.716323069087796,0.83,2.25199999999998,2.50139999999999,3.99354566685715
"main","alpha=5, n=50",5,50,0,NA,"Numerical grid",NA,200,0,0,0,0,NA,NA,NA,NA,0.93,NA,NA,0.780735650912785
"main","alpha=5, n=50",5,50,0,NA,"P-IG Gibbs",200,200,0.0555598419335779,0.00205860854980528,0.130031776542277,0.00621458356307649,0.0163135602153392,20.7501618329636,0.95890602984308,0.660830033597664,0.925,3.94049999999987,4.2162999999999,0.769031443259576
"main","alpha=5, n=500",5,500,0,NA,"Numerical grid",NA,200,0,0,0,0,NA,NA,NA,NA,0.955,NA,NA,0.0574738103517706
"main","alpha=5, n=500",5,500,0,NA,"P-IG Gibbs",200,200,0.0483475332300025,0.00168271208345244,0.031980393722208,0.00118084849066652,0.0176756834334921,4.72913718997764,0.956341561228206,0.638724534895829,0.96,18.393,19.2827,0.0598812322248839
"prior","delta=0.5, center=0.5",2,30,0.5,0.5,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0.96,NA,NA,0.163576500549054
"prior","delta=0.5, center=10",2,30,0.5,10,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0.96,NA,NA,0.101539321884907
"prior","delta=0.5, center=2",2,30,0.5,2,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0.93,NA,NA,0.35932657247602
"prior","delta=10, center=0.5",2,30,10,0.5,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0,NA,NA,-1.03403520147122
"prior","delta=10, center=0.5",2,30,10,0.5,"P-IG Gibbs",200,100,0.018456698168798,0.000910716717431697,0.0059629660913509,0.000375301417919397,0.171091872286875,311.926254587128,0.648367969462034,0.0134144366938463,0,2.73050000000012,3.00070000000041,-1.03442469721153
"prior","delta=10, center=10",2,30,10,10,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,0.11,NA,NA,-0.778165944025609
"prior","delta=10, center=10",2,30,10,10,"P-IG Gibbs",200,100,0.0219294376482353,0.00101282137250126,0.0094016077580563,0.000560190615554816,0.127315464547979,232.379206679894,0.719658403235326,0.043896999222421,0.15,2.73500000000013,2.98410000000031,-0.77731776669532
"prior","delta=10, center=2",2,30,10,2,"Numerical grid",NA,100,0,0,0,0,NA,NA,NA,NA,1,NA,NA,0.18675428298043
"prior","delta=10, center=2",2,30,10,2,"P-IG Gibbs",200,100,0.0283495931896073,0.00138425665556164,0.0260815597725382,0.00186819188928288,0.0599510285751165,106.171808841198,0.857189762875159,0.224126067170673,1,2.7470000000003,3.01260000000057,0.18721056579183
